2023-06-30 20:11:06.081 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration' of type [org.springframework.cloud.autoconfigure.ConfigurationPropertiesRebinderAutoConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
	at org.apache.coyote.AbstractProtocol$ConnectionHandler.process(AbstractProtocol.java:861)
	at org.apache.tomcat.util.net.NioEndpoint$SocketProcessor.doRun(NioEndpoint.java:1579)
	at org.apache.tomcat.util.net.SocketProcessorBase.run(SocketProcessorBase.java:49)
	at java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1149)
	at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:624)
	at org.apache.tomcat.util.threads.TaskThread$WrappingRunnable.run(TaskThread.java:61)
	at java.lang.Thread.run(Thread.java:750)
2023-06-30 22:41:07.391 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-06-30 22:41:07.391 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-06-30 22:41:07.391 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-06-30 22:41:07.391 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-06-30 22:41:07.391 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-06-30 22:41:07.391 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-06-30 22:41:07.392 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-06-30 22:41:07.396 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/054e3685-ab71-4db1-8163-dac88f2a2203ZFk1VWl1akM3K2FzcSt4L0xZaHIwdHhBdVM3K3pZVDgySGpnb09GWVp4RCt3aTZMM29oaHhBPT0.jpg","deptId":"53","deptName":"小儿科普通门诊","email":"","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-06-30 22:41:07.396 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-06-30 22:42:05.141 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-06-30 22:42:05.148 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/054e3685-ab71-4db1-8163-dac88f2a2203ZFk1VWl1akM3K2FzcSt4L0xZaHIwdHhBdVM3K3pZVDgySGpnb09GWVp4RCt3aTZMM29oaHhBPT0.jpg","deptId":"53","deptName":"小儿科普通门诊","email":"","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-06-30 22:42:05.148 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-06-30 22:42:48.973 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-06-30 22:42:48.984 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/054e3685-ab71-4db1-8163-dac88f2a2203ZFk1VWl1akM3K2FzcSt4L0xZaHIwdHhBdVM3K3pZVDgySGpnb09GWVp4RCt3aTZMM29oaHhBPT0.jpg","deptId":"53","deptName":"小儿科普通门诊","email":"","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-06-30 22:42:48.984 [http-nio-8082-exec-3] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - =======Start=======
2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - URL            : /service-user/doctor/getDoctorPageInfo
2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - BusinessName   : 分页获取医生的个人信息
2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - HTTP Method    : POST
2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - Class Method   : edu.swu.cs.controller.DoctorController.getDoctor
2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - IP             : http://192.168.31.100:8082/service-user/doctor/getDoctorPageInfo
2023-06-30 22:43:16.314 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - Request Args   : [{"pageNum":1,"pageSize":10,"realName":"","title":"普通医生"}]
2023-06-30 22:43:16.321 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - Response       : {"code":200,"data":{"doctorVOList":[{"amount":11,"deptId":"37","deptName":"口腔内科门诊","id":"101","realName":"莫莱","sex":"1","title":"普通医生","userName":"molai01"},{"amount":14,"deptId":"35","deptName":"肿瘤科普通门诊","id":"104","realName":"王春","sex":"0","title":"普通医生","userName":"wangchun01"},{"amount":13,"deptId":"52","deptName":"小儿科专家门诊","id":"105","realName":"程建","sex":"0","title":"普通医生","userName":"chengjian01"},{"amount":14,"avatar":"/uploadImg/6412ebeb-9158-48ab-8173-a9077c7df1273ef2ce638535e5ddb9d1ca1333c6a7efcf1b622a.jpg","deptId":"22","deptName":"皮肤科名医门诊","email":"asda","id":"115","introduce":"asdad","phonenumber":"asdad","realName":"网易","sex":"0","title":"普通医生","userName":"wangyi01"},{"amount":25,"deptId":"29","deptName":"眼科专家门诊","id":"130","realName":"李四","sex":"0","title":"普通医生","userName":"lisi01"},{"amount":14,"deptId":"38","deptName":"口腔种植门诊","id":"131","realName":"刘波","sex":"0","title":"普通医生","userName":"liubo01"},{"amount":1233,"avatar":"/uploadImg/054e3685-ab71-4db1-8163-dac88f2a2203ZFk1VWl1akM3K2FzcSt4L0xZaHIwdHhBdVM3K3pZVDgySGpnb09GWVp4RCt3aTZMM29oaHhBPT0.jpg","deptId":"53","deptName":"小儿科普通门诊","email":"","id":"132","introduce":"擅长接生","phonenumber":"","realName":"顶顶顶","sex":"0","title":"普通医生","userName":"xiaorui"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","email":"lisi@email.xn.saymzx.top","id":"136","introduce":"二十年从业经验，超级牛逼","phonenumber":"15503850294","realName":"李四","sex":"0","title":"普通医生","userName":"pifu_lisi"},{"amount":0,"deptId":"24","deptName":"皮肤科普通门诊","id":"137","realName":"刘五","sex":"0","title":"普通医生","userName":"pifu_liuwu"},{"amount":0,"deptId":"22","deptName":"皮肤科名医门诊","id":"138","realName":"一直","sex":"0","title":"普通医生","userName":"yizhi01"}],"pageNum":"1","pageSize":"10","pageTotal":1.0},"msg":"操作成功"}
2023-06-30 22:43:16.321 [http-nio-8082-exec-1] INFO  edu.swu.cs.aspect.logAspect - --------end-------

2023-06-30 22:43:19.969 [http-nio-8082-exec-2] ERROR o.a.c.c.C.[.[.[/service-user].[dispatcherServlet] - Servlet.service() for servlet [dispatcherServlet] in context with path [/service-user] threw exception [Request processing failed; nested exception is org.springframework.web.multipart.MaxUploadSizeExceededException: Maximum upload size exceeded; nested exception is java.lang.IllegalStateException: org.apache.tomcat.util.http.fileupload.FileUploadBase$SizeLimitExceededException: the request was rejected because its size (5748778) exceeds the configured maximum (5242880)] with root cause
org.apache.tomcat.util.http.fileupload.FileUploadBase$SizeLimitExceededException: the request was rejected because its size (5748778) exceeds the configured maximum (5242880)
	at org.apache.tomcat.util.http.fileupload.FileUploadBase$FileItemIteratorImpl.<init>(FileUploadBase.java:808)
	at org.apache.tomcat.util.http.fileupload.FileUploadBase.getItemIterator(FileUploadBase.java:256)
	at org.apache.tomcat.util.http.fileupload.FileUploadBase.parseRequest(FileUploadBase.java:280)
	at org.apache.catalina.connector.Request.parseParts(Request.java:2868)
	at org.apache.catalina.connector.Request.getParts(Request.java:2770)
	at org.apache.catalina.connector.RequestFacade.getParts(RequestFacade.java:1098)
	at javax.servlet.http.HttpServletRequestWrapper.getParts(HttpServletRequestWrapper.java:356)
	at javax.servlet.http.HttpServletRequestWrapper.getParts(HttpServletRequestWrapper.java:356)
	at javax.servlet.http.HttpServletRequestWrapper.getParts(HttpServletRequestWrapper.java:356)
	at org.springframework.web.multipart.support.StandardMultipartHttpServletRequest.parseRequest(StandardMultipartHttpServletRequest.java:95)
	at org.springframework.web.multipart.support.StandardMultipartHttpServletRequest.<init>(StandardMultipartHttpServletRequest.java:88)
	at org.springframework.web.multipart.support.StandardServletMultipartResolver.resolveMultipart(StandardServletMultipartResolver.java:87)
	at org.springframework.web.servlet.DispatcherServlet.checkMultipart(DispatcherServlet.java:1178)
	at org.springframework.web.servlet.DispatcherServlet.doDispatch(DispatcherServlet.java:1012)
	at org.springframework.web.servlet.DispatcherServlet.doService(DispatcherServlet.java:943)
	at org.springframework.web.servlet.FrameworkServlet.processRequest(FrameworkServlet.java:1006)
	at org.springframework.web.servlet.FrameworkServlet.doPost(FrameworkServlet.java:909)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:660)
	at org.springframework.web.servlet.FrameworkServlet.service(FrameworkServlet.java:883)
	at javax.servlet.http.HttpServlet.service(HttpServlet.java:741)
	at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:231)
	at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:166)
	at org.apache.tomcat.websocket.server.WsFilter.doFilter(WsFilter.java:53)
